followers_count,friends_count,Bot_or_Not
311,766,0
0,0,1
10387,6440,0
2828,1585,0
299820,262,0
577,370,0
326,492,0
15,2,1
10078,11151,1
312,0,0
8342,320,0
344,1092,0
269809,388,0
6,32,1
44,413,1
166,447,0
0,22,1
9,31,1
14,0,1
517115,332247,0
19725,9436,0
234603,17,0
146,466,1
198,7,1
46,0,1
185,165,0
1702,900,0
178,308,0
22,165,1
9,0,1
58,399,1
1194,4,1
2446,0,0
4,7,1
7146,426,0
230,210,1
6,0,1
2,0,0
56,198,1
892889,576,0
1632,1789,0
905,2208,0
21,0,1
21110,19484,0
452,384,0
141,137,0
630407,2,0
1537791,483,0
26435,290,0
107,329,0
295,1675,0
143,177,0
20,45,0
2,46,1
9,0,1
1585111,574,0
1495,3378,0
0,0,0
152876,588,0
173,414,0
1380,1784,0
418,245,0
14,28,1
1327,553,0
21,169,1
177,301,0
11833040,641,0
268024,779,0
30,0,1
75,254,1
360,1632,0
55,0,1
137,168,0
11,27,1
3369406,429,0
133,363,1
13067,10214,0
153025,2804,0
16379,1944,0
1011,741,1
4,0,1
239,1,1
0,0,0
1556136,327,0
6,0,1
16,16,1
45,0,1
491,348,0
112,690,0
4405,5001,0
1007352,287,0
60355,139,0
169873,4517,0
20,62,1
0,0,1
403,808,0
39,105,0
12253,120,1
27,55,1
70,216,0
29,130,0
1,0,1
80,283,0
577,158,0
252,0,1
3796473,517,0
664,236,0
51,45,1
150,775,0
28,50,0
84167,930,0
547,320,0
3983,4997,1
2,0,1
4,0,0
5213,26,0
19,0,1
555,367,0
118,141,1
20356,982,0
436824,697,0
160,528,0
6,98,1
218433,17143,0
873,2619,0
44,139,1
418,88,0
0,1,1
1383,867,0
195277,189548,1
263,1475,0
0,0,0
12,182,1
320,418,0
32,36,1
3,0,0
3119428,2380,0
431,391,0
491164,880,0
1,0,0
3,132,1
17946,213,0
929,923,1
604,854,0
9967,634,0
643206,61328,1
35,155,1
947,676,1
338,2394,0
380,965,0
1004,956,0
246,0,0
5890,6522,1
96,1,1
6,0,1
10161,1113,0
2763,3083,0
10,162,1
1,0,1
530,0,1
19,19,1
8,0,1
142,331,0
190,227,0
872,1428,0
209,135,1
100,1048,0
6,20,0
76,279,1
210,1978,0
532,24,0
492,1055,0
107162,340,0
119,385,0
869,635,1
115,92,0
173648,560,0
62,382,0
19101,9732,0
1539,2,1
109967,816,0
55,52,0
239703,567,1
8879909,445,0
166,220,0
1997481,824,0
492021,5736,0
9,0,1
166,1269,0
7848,835,0
279,367,0
2,0,1
2039,367,0
12,30,1
277138,45,0
5,0,1
460,223,0
25,80,1
14,0,1
86,2912,1
11,0,1
32,0,1
990441,122,0
400,204,0
7850,2605,0
4018,3004,0
114,179,0
158,0,1
749,686,0
71,321,0
135,321,0
55,82,0
10668,997,0
917,51,1
1202,2592,0
82,199,0
13,0,1
1146839,1145,1
6,0,1
39,43,0
138,467,0
6044756,118,0
195,181,0
15835,1,1
890,505,0
2,0,1
1,0,0
24,60,1
259,378,0
1031,487,0
739473,99,0
39,54,0
9768,10419,0
2,0,1
76,76,0
701861,554,0
65,55,1
1118,307,0
503,781,0
970,815,0
34,428,1
145852,969,0
2062,267,0
3,121,0
204,418,0
34,57,0
36,17,0
3,0,1
1117,590,0
509,509,0
31,0,1
862,371,0
5456749,854,0
7,0,1
347,329,0
9,17,1
46,784,0
147,447,0
33,71,1
198,120,0
9135,4869,0
123297,137187,0
29,0,1
72992,95,0
34,154,1
20042,11995,1
46,0,1
5057,5437,0
136,121,0
1,0,0
263,544,0
296,390,0
4576,164,0
2212,4586,0
5806948,669,0
328,342,0
2306,2198,0
4,364,1
239,391,0
695974,375,1
530,1501,1
1818737,240,0
86,0,1
305,122,0
183,182,0
3159,1579,0
248,207,1
5,0,1
376,106,0
30,0,1
163,293,0
7,0,1
21,0,1
140,230,0
1,0,0
0,0,1
88,485,0
11,14,1
1,0,0
5,0,1
204,1100,1
303,143,1
195,0,0
8,65,1
8,0,1
71,628,0
4,0,1
16335,1798,0
1,0,0
205,154,0
180,41,0
57,214,0
245,638,0
133,183,0
22,0,1
550,403,0
1573,1244,0
0,0,0
1,28,1
3,0,1
1044,297,0
1880553,3721,0
403,925,0
10,0,1
250,286,0
926,48,0
774,1736,1
40,0,0
39922,153,0
7668,8477,0
0,0,0
360112,106,0
20,0,1
102102,395,0
793,1853,1
703,599,0
47,0,1
9449,1573,0
1639104,5144,0
0,0,1
19,0,1
1816749,181,1
1736,730,0
40,605,1
1704,0,1
941,178,0
1067,1549,0
22368,2388,0
98,269,0
303,1203,0
1152,673,0
3028,1980,0
190850,4261,0
256,194,0
132,1275,0
2853,1000,0
2720,4913,0
771745,5003,0
384,341,0
1053480,893,0
1076,490,0
104,0,1
2692514,5756,0
2827676,1271,0
69,11,1
258,0,0
77,350,1
390,318,0
4197,153,1
0,0,0
144,275,1
63778,1418,0
8,0,1
34,157,0
9600,1757,0
328,708,0
181938,221,0
17,35,1
593,1102,0
6,0,1
3,0,1
874,950,0
2,0,1
321,279,0
61,0,0
43,0,1
7,54,1
289,346,1
28,0,1
1197038,419,0
962,934,1
85,610,1
25,172,1
44,0,1
21,85,1
12696,8081,0
338088,778,0
57,334,0
107987,1236,0
3149,2295,0
288287,3194,0
16,0,1
38087,2123,0
34133,2618,0
203,535,1
927,1018,0
0,0,0
478,280,1
181,0,1
903,475,0
1384,2182,0
27,24,1
151,160,1
486833,49,0
2095275,52,0
10,278,1
267,260,0
846505,494967,0
239,240,0
9,0,0
584,419,0
544,454,0
1920571,41,0
86254,112515,1
43,0,0
905401,326,0
2433,1787,0
42011,36502,1
8119,7045,0
213,73,0
270,341,0
6333,4206,0
64368,60,0
1152312,232,0
21788,378,0
474,387,0
1071863,151,0
8882,9655,0
22,245,1
1365769,336,0
76092,3363,0
49,39,1
5202,4579,0
735,547,0
34,65,0
78,144,0
968,520,0
99,439,0
2,161,1
19,0,1
34,135,1
5,13,1
359372,1540,0
874,184,1
119,306,0
306,2,0
392,740,0
33,80,1
804668,798,0
41,0,1
204,2,1
20,59,1
39,0,0
263,0,1
25,0,1
39,0,1
1304,1315,0
214,213,0
15,142,0
4979443,2411,0
234,522,1
0,0,0
7227,6300,0
1408976,1049,0
111,0,1
989808,234,0
88,78,0
8,21,1
17,59,1
3040762,593,0
869,718,1
1429,1194,0
7,37,1
4,0,1
903,552,0
1258831,1515,0
131,156,1
19,20,1
3,15,1
2174,1822,1
324,405,0
4703137,2615,0
6811953,208,0
28538,875,0
7,0,0
14,39,1
87,266,1
23,126,0
589,209,0
10057,4835,0
284,81,1
2012,1265,0
7,0,1
2,0,1
158,114,0
242,274,0
4,11,1
64,0,1
14,12,1
5083,1477,0
14,100,1
281,271,0
1,0,0
120,180,1
1732,736,0
117738,1491,0
579,1525,0
205,152,0
5819,4147,0
39,359,0
111,320,0
34556661,3581,0
562,1679,0
41,627,0
1770083,244,0
48,470,1
4,24,1
66,681,0
16,112,1
2816799,2769,0
138,522,0
3297,5216,0
5342,5683,0
158014,1411,0
184,188,0
590728,651,0
1271668,123,0
1200,1299,0
58587,1076,0
1896,805,0
32817,913,0
510,197,0
3,14,1
8069,2148,0
0,0,1
47,224,0
15,170,1
12383381,502,1
226,255,0
27,0,1
366,0,0
2847045,14,0
1465,2087,0
0,1,0
2211917,180,0
85501,818,0
4695,440,0
1672608,5859,0
18,462,1
19,176,1
0,9,1
29,45,1
331,860,0
12,0,1
438958,9309,0
54,1,1
1959,715,0
4856,5347,0
14411,1869,0
0,0,0
15626942,1775,0
178,0,0
110,74,0
395,603,0
176,513,0
805233,772,0
16,0,1
12,0,1
2,0,1
29246,2145,0
39,227,1
89121,69208,1
90,66,0
1545642,808,0
387,0,0
11,69,1
51,363,1
1492434,476,0
125,101,0
663042,1446,0
32077822,463,0
396,273,0
639106,1085,0
1430,832,0
2594,1147,0
1180,67,0
15,6,1
913,467,0
58,264,1
228,1910,0
0,0,0
454752,145422,0
367,291,0
20092,1709,0
943,1147,1
6,19,1
5,0,1
1316,976,1
4627,1378,0
2372,766,0
7474,3488,0
648,586,0
4,18,1
1454004,848,0
47,75,0
34,77,0
2,1,1
0,0,1
914,905,1
5,68,1
18,7,1
6,0,1
1,6,1
1,115,1
233545,1134,0
64,856,1
67,100,0
15391834,520,0
1261123,899,1
16,73,1
48653,828,0
21,267,0
9,0,0
6446606,211,0
0,0,0
102,296,0
234016,210938,0
90105,186,0
125,435,1
9,0,1
67,624,0
341,186,0
1976,2267,1
105008,93085,1
189312,113165,0
148,460,0
20,0,1
1407,76,0
270,624,0
155,90,0
0,0,0
1375633,152,0
652,2234,0
28,29,0
4719,427,0
78292,457,0
2933,2416,0
98,737,0
11,13,1
562,303,0
238,679,0
1,0,1
17,0,1
665,1066,1
6,32,1
12,33,1
37426,291,0
3,0,1
19,0,1
2,0,0
168,245,0
41,72,1
41242,2395,0
581,0,0
404,833,0
453,602,0
77,83,1
83,3221,0
1781,5001,0
23,120,1
596,242,1
54,315,0
11,0,1
16,60,0
16808,1139,0
385,283,0
12099,1840,0
555,248,0
39,59,1
34,9,1
33,0,1
72,68,1
1823,367,0
203952,2241,0
1,0,1
93138,833,0
987543,1175,0
592,0,1
15,0,1
39,165,0
6,0,1
702,283,0
218,827,1
12,19,1
74,121,1
0,0,0
3,25,1
126,322,0
1607,2355,0
4,0,0
79,0,1
178,229,1
144,198,0
38,0,1
2987,1636,0
1141,0,0
4,0,1
32,168,0
8,45,1
121,164,0
203,1471,1
641,509,0
164,276,1
25,209,1
27,55,0
645,744,0
30,203,0
102,86,0
92,129,1
54,2,1
21590,23675,1
24,0,1
131,209,0
69,49,0
947,231,0
978775,429,0
0,0,0
7,77,1
782841,97,0
0,0,0
1,0,0
366,1948,0
3706,0,0
74,519,0
1931,2011,0
222,1151,0
32,27,1
679851,1299,0
1034452,803,0
77,192,0
85869,874,0
8993,886,0
41,654,0
2220491,226,0
2731,1837,0
7,29,1
217,920,0
12,90,1
97,443,0
613,395,0
2594559,295,0
47,279,0
143724,47931,0
11,472,1
2760,2848,0
787,247,0
315,308,0
168752,248,0
1020307,446,0
28,109,1
25,61,0
300,0,0
28,319,1
1,0,1
40530,30138,1
36,57,1
68,10,1
221346,243580,1
0,33,1
16,71,1
12,1747,1
0,1,0
10,37,1
1,0,1
0,0,0
1334079,184,0
40,0,1
1201785,467,0
66,190,0
2335333,1659,0
187,196,0
532112,174,0
7,10,1
1,0,1
52,239,0
79,323,0
10818,128,0
16,707,1
12,11,1
517,653,0
22859799,0,0
46,382,0
37,133,1
13,395,0
181,131,1
0,0,1
626,548,0
33,208,1
187,218,0
69,303,0
269170,507,0
158323,334,0
182,137,1
496,134,0
1,0,1
217,0,0
0,0,0
3287181,1495,0
37,81,1
39,250,1
52470,1627,0
197531,3047,0
531,854,0
495,0,1
3,11,1
15,33,1
493,541,0
22934,684,0
14,78,1
1410067,738,0
5845755,66,0
38261,804,0
297,406,1
93463,60297,1
1,3,1
329,311,0
140,738,1
17,0,1
29743,634,0
10755,1431,0
79128,968,0
3085,1362,0
609648,1430,0
13513,1332,0
71,329,1
0,0,0
0,0,0
803,865,1
10,0,1
3817783,1429,0
27,0,1
62,67,0
137,259,0
0,0,1
962,1468,0
332,504,1
3,0,1
137,188,1
0,0,0
427,460,0
4,8,1
2206,2807,0
84,67,1
1294,1776,0
25125,2289,0
3078400,209,0
26,75,1
5266473,1159,0
410,436,0
7536,3413,0
7000448,446,0
78,117,0
457020,178,0
69,1298,0
9100,786,0
1814,2101,0
957,656,0
311,0,0
21,130,1
325,832,0
577,0,0
16,303,1
515647,501,0
328,522,0
541,557,1
646320,915,0
750,510,0
0,0,1
140,292,0
368,258,0
1610015,17,1
24,118,1
1760,1993,1
376,3,1
2096868,3682,1
1868073,3042,0
2824610,1280,0
109,1381,1
3449133,119,0
8361,5321,0
0,0,0
22388,11671,1
8,15,1
24813802,107,0
0,0,0
41,0,0
123,160,0
7,30,1
580,531,0
2322,628,0
3,0,1
30,81,1
427,0,0
750084,432,0
2825,827,0
17310,8579,0
134184,27946,1
7335,442,0
12170143,12,0
1338397,304,0
21648,7981,0
1557,352,0
847,459,1
15,0,1
2833739,483,0
6190,5010,1
2053,2059,0
5607,5691,0
7290335,366,0
58,249,0
7,0,1
4,0,1
76656,1,1
1,0,0
550,757,0
163,472,0
491,699,0
10572,4330,0
207626,254584,1
1221,3253,0
67,1,0
3805020,207,0
396157,284,0
62,340,1
386,215,0
5,10,1
87,114,0
283426,422,0
14,67,1
414,373,0
192,0,1
97,238,0
341,3306,0
1495,0,0
4838,4912,0
4,0,1
609,276,0
629,791,0
16,145,1
2,0,1
1,0,0
6,0,1
154,1902,0
1117505,4333,0
26,212,0
16600,9,0
2935,991,0
40,71,1
1490350,10318,0
3,2,1
87478,60500,1
61196,16,0
3843,3902,0
846,1440,0
110,0,1
3161027,139,0
3506103,453,0
13,180,1
40,907,1
173,837,1
48,0,0
33,0,1
12945,14097,1
3846,8,0
331833,2295,0
374,928,0
181,537,0
1,26,0
705012,345,0
473,682,0
631831,12438,0
147,466,0
354,614,0
171,137,0
362,93,1
1272,1642,1
0,0,1
4676,3448,0
14,0,1
31,2758,1
2790428,505,0
401,468,0
20,208,0
1,13,0
20,0,1
109,191,0
823,4648,0
10,18,1
2,10,1
64,243,0
34562,913,0
814,284,1
190800,154933,0
11,206,0
11,0,1
2056,605,0
1081179,39243,0
499,719,0
7,13,1
1240,958,0
92,182,1
182,1,1
13265,13470,0
220,1519,0
16,0,1
5525,1053,0
24,0,1
2001,1664,0
483,504,0
375,592,0
5498,5471,0
306,2616,0
543,1212,0
7964,3128,1
70,114,1
753,699,0
238,408,1
3176,8131,1
83,536,0
239,460,1
75,58,1
3,22,1
3713,4858,1
794,808,1
917,0,1
1268,4556,1
1862,2,1
5,66,0
5,93,0
207873,84,0
29100,25614,0
105706,641,0
1294103,73,0
138173,118706,0
93,108,1
207,184,0
104,703,0
181,131,1
1068,2495,0
368,0,0
2394,1911,0
0,0,0
15,0,1
1001,2324,0
21,323,1
212,96,0
78,547,0
16355,218,0
21463,19293,0
126,194,0
568,494,0
18494,10617,0
392,809,0
789,1083,0
267,658,0
59,84,1
4,0,1
2012,2513,0
30,0,0
2,5,1
340690,206080,1
16,31,1
2,0,1
33,97,0
387686,1807,0
21,65,1
1378288,988,0
71,543,0
18965,3350,0
2207,1051,0
102,63,0
38,136,0
80,2,1
16118,3298,0
160,201,0
67130,16761,0
19,422,1
3,5,1
322602,670,0
20911307,5811,0
10,0,1
6926221,247,0
1414,362,0
402,1172,0
4119,407,0
543,207,0
55215,143,0
7,12,1
66,191,1
15,0,1
37,17,1
8,95,1
49,351,0
64,118,0
105867,990,1
924,2038,0
980,2231,0
16,8,1
145,1245,0
531,760,0
60,238,0
919644,4174,0
160334,2408,0
834,317,0
0,0,0
80072,283,0
983384,4257,0
968,0,0
1495,160,0
50,367,0
66,80,1
1361,1030,0
454,386,0
570,0,1
1255566,1147,0
428,4984,0
305088,622,0
617,392,1
209,537,0
525,356,0
16,0,1
41,131,1
11,0,1
1934,1764,0
92,247,0
22,183,0
169127,264,0
76,469,1
100640,2758,0
151189,131,0
135857,3535,0
209,256,0
115,234,0
1,0,1
190,152,0
46177,7537,0
3678475,34,0
3785588,43,0
22,0,1
5441647,139,0
32,0,1
1158108,463,0
24,138,1
1050,443,0
21,0,0
15,23,1
13982,2370,0
75,439,0
826,192,0
58,99,1
3188711,30,0
23,0,1
4345312,897,0
16,21,1
3941,225,0
1185478,1216,0
573,1839,0
0,3,0
57,0,0
135987,1634,1
12,107,1
5600,2758,0
163,199,0
32,79,1
29189,986,0
18,33,1
12309,189,0
5,9,1
35,102,0
5008378,1930,0
798,1705,0
1,0,0
930,1017,0
1776,1001,1
291,892,0
3,51,0
591,1913,1
959290,40778,0
691,5001,0
119,1227,0
72,0,1
61398,565,0
58,214,0
744451,788,0
5,0,1
670,618,1
0,1,0
10,0,1
77507,4048,1
1696825,117,0
0,43,1
546,507,0
81535,125,0
260,624,0
832863,110,0
0,0,0
4,3,1
115,715,0
288,395,1
861,1504,1
8,16,1
5,6,0
22085,3654,0
319,286,0
15,13,1
674,956,0
993,833,0
189,139,0
2253,2362,0
4129,892,0
8090301,307,0
28,53,0
88,262,1
128,611,0
73,860,0
761,4435,0
45,1006,0
2,0,1
8,71,1
180,252,0
24,0,1
26,10,1
0,0,1
1107,2220,0
1205196,0,0
16,0,1
728,576,0
512,2572,0
3647752,240,0
65386,141,0
89908,741,0
206,386,0
56,318,0
1962103,1781,0
33,263,1
1937,183,0
1735,4110,1
871,9,1
2671,0,1
11467,0,1
1529,1,1
2694755,324,0
185,325,1
7,38,1
83628,341,0
36,3,1
62,60,0
1567,759,0
195,420,0
43,0,0
32444,1,1
0,21,1
759527,861,0
22,59,1
299,256,1
180759,468,0
84475,92915,1
19,278,1
17646,4702,0
15774,183,0
379,922,0
72,104,0
93,38,1
7337,309,0
3728,3513,0
1437,1245,0
9862,1375,0
749,1085,1
354,266,0
236,706,0
79,0,1
5249,3630,0
81,140,1
276,349,0
939022,7,0
1352,1968,0
2961,799,0
1,18,1
6,24,1
35,0,1
16815,3088,0
1141,1529,0
497,492,0
2074,1669,0
17725,706,0
289,0,1
127,393,1
4,0,1
0,0,0
158,919,0
1782366,113,0
312,227,0
3592,1446,0
49382,1161,0
2102,1322,0
4051,1278,0
26,0,1
1016,656,0
214,276,0
691,949,0
19,0,0
33,0,1
162517,1782,0
5196091,106,0
27,177,0
23,0,1
28,252,0
24,138,1
39,6,1
992,2,1
12,8,1
407,1584,0
36,0,1
12,134,1
472,466,0
3339,810,0
245,151,0
694677,1001,0
38,366,1
589,608,0
7,0,1
9,0,0
1495,827,0
21,39,0
5,197,1
1389499,43,1
147916,353,0
6112030,142,0
255,659,1
2764,1067,0
133466,772,0
204,283,0
720,591,0
3783,2980,0
393,263,1
13,0,1
247,0,1
1013589,143,0
980,5,1
1346,1649,0
45386,312,0
67,114,0
95973,1062,0
127,46,1
275,1293,0
892681,737584,0
421,0,0
325,1973,0
14721,4069,0
639,1400,0
2419247,840,0
262,251,0
1122904,76,0
1236,2064,0
59146,425,0
92323,1832,1
738,811,1
133549,38,0
58316,3809,0
1754180,243,0
2153519,133,0
8,0,0
132,236,1
7,18,1
23196,685,0
18,74,0
750,736,0
12,0,1
353413,2224,0
62,0,0
0,0,0
621,221,1
11349,2950,0
974,2409,0
332321,299,0
11,0,1
248,165,0
17363190,498,1
1471000,563,0
1846602,730,0
7,78,1
174,131,1
11,0,1
16,69,1
537,315,0
2268,1899,0
1,0,1
1402,665,0
2452,3222,0
35216,404,0
3050776,31339,0
436,391,0
9,0,0
124,288,0
1789,838,0
0,0,0
631,722,1
23,0,1
121,0,0
15,0,1
24,269,1
91,0,1
371,775,0
213087,3,1
157154,662,0
817,2096,0
914045,0,0
42,692,1
9,11,1
14,124,1
866744,19175,0
682,350,0
4548,2911,0
115824,1012,0
78,2,1
22,112,1
417,696,0
2026921,61,0
178411,3396,0
10963,2427,0
213108,2059,0
123,60,1
28,0,1
75,261,0
184,177,0
36480677,861,0
533,407,0
532474,256,0
0,0,0
5,0,0
190,45,1
0,22,1
7,0,1
22,0,1
0,0,0
2215,1686,0
2906,693,0
8335,3780,0
568850,9900,0
5,0,1
814380,14,0
6,0,1
1115789,787,1
5,0,1
67250,973,0
1749,4213,0
54,749,0
21,0,1
161,890,0
295182,9,0
36438,993,0
22,54,1
141,161,1
116,330,0
6,0,1
2319862,0,0
341161,2,0
262741,5,0
3346481,1437,0
36,73,0
26,111,0
12,38,1
84045,1508,0
19,0,1
6666,321,0
49,99,0
2939,1378,0
9194,570,0
1109285,956,0
9859,10475,1
248,385,0
343,495,0
306147,2276,0
717023,85,0
18,21,1
25,0,1
11,41,0
72,339,0
56540,80120,1
623224,325,0
368,71,0
556,0,1
86,504,0
926,970,0
688946,303,0
69782,889,0
888,1379,0
84,75,0
13,2,1
2,0,1
2,10,1
2160,1150,0
391,470,0
74133,3725,0
6,0,1
1289987,1031683,0
24,0,1
73,221,0
2,0,1
838,1028,0
410,5,1
273,0,1
1701191,7584,0
81,49,1
910,2277,1
2,0,1
0,0,0
127,0,0
5677,1888,0
580,1110,0
376689,20910,0
72113,0,1
15300846,407,0
74,79,0
623,169,0
1140325,386,0
5788809,283,0
1257,835,0
1040,68,0
594,2506,0
1643305,39,1
288767,506,0
24,0,1
143,77,0
128378,236,0
1,0,0
184793,216266,0
582,597,0
2227,1208,0
113448,97770,1
35577,977,0
516,535,0
6817622,10946,0
114851,47506,1
50,94,0
1,0,1
337,274,0
2,47,1
22,90,1
130,100,1
376,265,1
5317,4559,0
2277701,266,0
233255,211,0
21,89,1
6,0,1
253,503,1
266,385,0
69507,2153,0
1083,892,0
88,0,1
33,0,1
7,0,1
147,786,0
15,0,0
0,0,0
19,0,1
5272,4378,0
11,31,1
133,96,1
50,116,1
30,59,1
4,41,0
929,600,0
254,501,1
1128,1092,0
220,161,0
51655,5024,0
2462888,96,0
16,0,1
251,64,1
4780,4405,0
14,0,1
137,118,0
211827,112,0
10915,76,0
1,0,1
521,23,1
404,647,0
190,179,0
1099,1472,0
4,0,1
169,246,0
74,281,1
945230,35,0
522,332,0
118626,1567,0
830365,74,0
199,398,0
3,0,0
123,200,0
83,382,0
6018,3134,0
297,173,1
2203622,216,0
767484,1788,0
12,66,1
249264,23,0
7,23,0
6,0,1
34,0,0
304,1339,0
134334,415,0
8,51,0
2347008,461,0
17,28,1
1063431,407,0
282,0,1
1253153,837,1
23,0,1
2079,802,0
68,65,0
593,1250,0
676,470,0
287,320,0
4,0,1
3,119,1
0,0,0
552,364,0
1041838,141258,1
6619,100,0
23891,1,1
24,138,0
125211,128407,1
155,264,1
2173,77,1
2462,0,1
366,1036,0
60,390,0
669,0,0
148202,64271,0
1,0,0
47,152,0
9,75,1
128754,128413,0
37,0,0
30,125,1
351,307,0
246423,52387,0
252,265,0
157631,2955,0
33,72,1
18,72,1
2833,2296,0
252,1601,0
730,734,0
13,41,1
14,0,1
3,0,0
898,705,1
1612,1186,0
14,24,0
634,666,1
9,0,1
635,4985,0
775486,50865,0
79,315,0
2,30,1
458640,200,0
3536184,1779,0
229,437,0
20,78,1
66,85,1
1808,804,0
305,274,1
59,429,0
1,0,1
543,494,0
5,66,1
4584452,88,0
1170026,508,0
10352,727,0
912210,33,0
33,6,1
1145,583,0
0,7,1
18,53,1
4365,725,0
883,742,1
2832381,2027,0
135,98,0
223,310,1
123,284,1
250558,705,0
3900236,24,0
417,1592,0
49,0,1
52,66,0
354,381,0
120,212,1
286,800,0
115,173,0
2401,1445,0
775,1074,1
12,64,1
266,638,0
573,358,0
2,86,1
179,0,1
1825,3474,0
73,362,1
326,317,0
107,10,0
2290242,1333,1
1498,1324,0
2348280,5705,0
520,133,0
19,112,1
59,0,0
49,102,1
235,412,0
610,367,0
10055,1639,0
4320140,1150,0
65923,0,1
1,3,1
1344,1069,0
240,315,0
6144,2147,0
75,70,0
517,737,1
485908,147,0
243318,1027,0
264496,111,0
6232269,139,0
328,227,0
1728,1679,0
15281,4237,0
2821,198,0
11,0,1
10,58,1
828,177,0
17589,98,0
9,346,1
81,254,0
60,0,1
1062,0,1
72,723,0
1708617,201,0
1,0,1
247998,231536,1
17676669,1746,0
283,315,0
1077,2131,0
7,30,1
327,891,0
810,520,0
962,713,0
4081,911,0
2207,3239,0
17,30,1
394,407,0
148,332,1
10838,916,0
2562,1346,0
55473704,1,0
1452,3418,0
7,0,1
205,737,0
2757046,218,1
1155183,1977,0
260,94,0
41,0,1
567,774,0
122,305,0
254,2,1
250,163,0
1,0,1
5,0,1
4,111,1
1,0,0
212,179,0
4277712,693,0
0,0,0
14,0,1
2470,603,1
179,1192,0
232,996,1
57,5,1
17,0,0
1,0,0
1081,912,1
137185,303,0
7,162,1
0,0,0
279038,478,0
48,273,0
536,308,0
4905499,187,0
5740,2293,0
19645,441,0
2452764,1549,0
134,122,1
268,555,0
26576,27,0
155,176,1
293,1994,0
1,0,0
5,43,1
6192483,204,0
14,221,1
1260,1484,0
211,694,0
58302,271,0
39,2,1
18,24,1
36,67,1
9,0,1
24,30,1
246091,834,0
98,27,0
19,0,0
57,395,1
759,918,0
343,0,0
648,5001,0
400,768,0
1950,783,0
650,623,0
758,1189,0
4917,1420,0
17,52,1
569,891,0
894,1717,0
555,416,0
382,0,0
156,468,0
25510,187,0
522,1021,0
95,6,1
3804,1729,0
5696,2313,0
8726044,732,0
182,0,1
1214,1205,0
17603,1960,0
138,327,0
31,0,1
378,946,0
72,155,1
5276802,601,0
413,49,0
1498272,327,0
23,94,0
68,881,0
43089,359,0
174717,584,0
47968,5104,0
305939,1765,1
194,188,0
13605494,1273,0
663,933,0
152,241,0
2,0,1
74137,86287,1
781,1652,1
12,56,1
1431,2339,0
859212,1015,0
8604,491,0
185,354,0
3126,398,0
145,667,1
18,191,1
812,395,0
762,2059,0
34,0,1
243,706,0
0,0,1
413,1594,0
871508,2,0
31,7,1
240,388,0
503,215,1
23,85,1
311534,193425,0
402,379,0
1,0,1
1441,1177,0
214754,924,1
408,315,0
89,274,1
211,318,1
16917,1539,0
3112,4700,0
28,0,1
3780484,166,0
0,200,1
24,0,1
288,209,0
15,0,0
29,0,1
260,169,0
259,648,0
1536537,239,0
570,399,0
200,7,1
862,1107,0
1631,3892,0
58102,131,0
211,1222,1
10,10,1
1,0,0
19249,490,0
31,246,1
102937,2259,0
15,196,1
307,275,0
10,192,1
0,0,1
79,698,0
13364,29,0
1,35,1
13605,415,0
13,10,1
272,898,1
33,124,1
90,275,0
46,0,0
7,33,1
12951,520,0
19,29,1
98,0,1
22476,568,0
300,242,1
427,450,0
9299,809,0
289,285,1
30,131,0
757,841,0
2603189,219,0
197,203,1
497,1295,0
160,16,0
1,0,0
125326,4593,1
129,243,0
591,114,0
13,188,1
446114,2477,0
293,657,0
4,0,1
3775927,388,0
71,126,0
1,0,0
1020,1342,0
914,394,0
8,0,1
17,0,1
6,77,1
10,0,1
111019,1081,0
1093,0,1
103252,684,0
5410,5380,0
445685,1136,0
694,624,0
71020,171,0
597,466,0
0,0,0
0,0,1
36518,1418,0
7057780,106,0
3402986,13940,0
10,34,1
231,423,0
28,249,1
15,0,1
14,63,1
219,360,0
19,0,1
1432,2268,0
37,0,1
1454032,157,0
44,50,0
951310,318,0
26,0,1
351,983,0
7026,7582,0
78,0,1
1487,831,0
573670,762,0
16,11,1
0,0,0
0,0,0
207,57,0
1486,916,0
711,662,0
163,230,1
0,0,0
134,274,0
174352,407,0
718,522,0
330656,68,0
1272,904,0
22,51,0
534,564,0
2184141,81,1
0,0,1
15525,86,1
587,468,0
650,187,0
4998845,1186,0
56,0,1
351219,5,1
520649,672,0
1038,452,1
7108,452,0
71972,602,0
26,0,1
38,296,1
897,1665,0
2019370,600,0
15,35,1
633,258,0
2532542,134,0
30,522,0
9,22,1
1480944,793,0
0,0,0
262510,1862,0
0,0,1
2558433,2406,0
1819,4708,1
670,1271,0
98,282,0
27,21,1
908,266,0
2532774,5163,0
2,0,1
52,0,1
179,0,0
824,748,0
504642,339,0
2,0,1
16,0,1
569,2419,1
56098,134,0
54814,2257,0
439,237,0
885,1818,1
14639,18493,1
244,333,1
2039,902,0
9,0,1
271,0,0
406,237,0
241,812,1
605,83,1
1372,2543,0
2,0,1
207,434,0
560325,192,0
443,842,0
14,0,1
72,196,0
7,0,1
7,152,0
250,586,0
22855,376,1
118,438,1
28,339,1
6047817,2,0
11,27,1
629794,420,0
18,177,1
235,494,0
0,0,1
267,832,1
16358,1285,0
993,996,0
356,186,0
212045,441,0
1468897,337,0
784,729,0
857373,219,0
887186,402,0
1055637,202,0
50493,992,0
162,523,0
110,0,1
